episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
429,80734,105.0,234,0.7093575999999999,True,False
430,80907,45.0,173,0.7087348,True,False
431,81100,20.0,193,0.70804,True,False
432,81441,125.0,341,0.7068124,True,False
433,81601,75.0,160,0.7062364,True,False
434,81845,90.0,244,0.7053579999999999,True,False
435,82062,85.0,217,0.7045768,True,False
436,82211,50.0,149,0.7040404,True,False
437,82360,30.0,149,0.7035039999999999,True,False
438,82444,0.0,84,0.7032016,True,False
439,82586,30.0,142,0.7026904,True,False
440,82722,50.0,136,0.7022008,True,False
441,82913,60.0,191,0.7015132,True,False
442,83174,45.0,261,0.7005736,True,False
443,83379,60.0,205,0.6998356,True,False
444,83665,110.0,286,0.698806,True,False
445,83804,50.0,139,0.6983056,True,False
446,84091,110.0,287,0.6972724,True,False
447,84507,210.0,416,0.6957747999999999,True,False
448,84778,90.0,271,0.6947992,True,False
449,85030,125.0,252,0.693892,True,False
450,85317,125.0,287,0.6928588,True,False
451,85461,15.0,144,0.6923404,True,False
452,85620,35.0,159,0.6917679999999999,True,False
453,85772,50.0,152,0.6912208,True,False
454,86057,135.0,285,0.6901948,True,False
455,86157,10.0,100,0.6898348000000001,True,False
456,86367,90.0,210,0.6890788,True,False
457,87009,290.0,642,0.6867676,True,False
458,87328,135.0,319,0.6856192,True,False
459,87516,120.0,188,0.6849424,True,False
460,87670,105.0,154,0.684388,True,False
461,87845,55.0,175,0.683758,True,False
462,88046,30.0,201,0.6830343999999999,True,False
463,88190,30.0,144,0.6825159999999999,True,False
464,88390,70.0,200,0.6817960000000001,True,False
465,88525,15.0,135,0.68131,True,False
466,88741,110.0,216,0.6805323999999999,True,False
467,89207,210.0,466,0.6788548000000001,True,False
468,89356,105.0,149,0.6783184,True,False
469,89465,15.0,109,0.677926,True,False
470,89641,120.0,176,0.6772924,True,False
471,89790,50.0,149,0.676756,True,False
472,90457,360.0,667,0.6743548,True,False
473,90831,120.0,374,0.6730084000000001,True,False
474,90972,30.0,141,0.6725008,True,False
475,91284,75.0,312,0.6713776,True,False
476,91539,155.0,255,0.6704596,True,False
477,91956,155.0,417,0.6689584,True,False
478,92144,80.0,188,0.6682816,True,False
479,92353,135.0,209,0.6675291999999999,True,False
480,92669,350.0,316,0.6663916,True,False
481,92882,85.0,213,0.6656248,True,False
482,93502,305.0,620,0.6633928,True,False
483,93700,150.0,198,0.6626799999999999,True,False
484,93878,135.0,178,0.6620391999999999,True,False
485,94073,100.0,195,0.6613372,True,False
486,94374,110.0,301,0.6602536,True,False
487,94524,20.0,150,0.6597136,True,False
488,94807,80.0,283,0.6586947999999999,True,False
489,94948,30.0,141,0.6581872,True,False
490,95128,45.0,180,0.6575392,True,False
491,95333,105.0,205,0.6568012,True,False
492,95512,135.0,179,0.6561568,True,False
493,95772,80.0,260,0.6552207999999999,True,False
494,95876,5.0,104,0.6548464,True,False
495,95969,0.0,93,0.6545116,True,False
496,96084,5.0,115,0.6540976000000001,True,False
497,96224,10.0,140,0.6535936,True,False
498,96403,120.0,179,0.6529492,True,False
499,96604,65.0,201,0.6522256,True,False
500,96758,45.0,154,0.6516712,True,False
501,96934,45.0,176,0.6510376,True,False
502,97112,70.0,178,0.6503968,True,False
503,97295,80.0,183,0.6497379999999999,True,False
504,97545,60.0,250,0.648838,True,False
505,97834,65.0,289,0.6477976,True,False
506,98253,210.0,419,0.6462892,True,False
507,98398,40.0,145,0.6457672,True,False
508,98572,45.0,174,0.6451408,True,False
509,98806,55.0,234,0.6442984,True,False
510,99142,130.0,336,0.6430888,True,False
511,99293,80.0,151,0.6425452,True,False
512,99467,65.0,174,0.6419188,True,False
513,99607,5.0,140,0.6414148,True,False
514,99789,105.0,182,0.6407596,True,False
515,99972,75.0,183,0.6401007999999999,True,False
516,100541,260.0,569,0.6380524,True,False
517,100708,55.0,167,0.6374512,True,False
518,101336,285.0,628,0.6351903999999999,True,False
519,101549,125.0,213,0.6344236,True,False
520,101750,100.0,201,0.6337,True,False
521,101936,105.0,186,0.6330304,True,False
522,102542,415.0,606,0.6308488,True,False
523,102817,125.0,275,0.6298588,True,False
524,102959,55.0,142,0.6293476,True,False
525,103132,35.0,173,0.6287248,True,False
526,103404,175.0,272,0.6277456,True,False
527,103590,45.0,186,0.627076,True,False
528,103785,110.0,195,0.626374,True,False
529,104070,155.0,285,0.625348,True,False
530,104285,85.0,215,0.624574,True,False
531,104492,50.0,207,0.6238288,True,False
532,104701,75.0,209,0.6230764,True,False
533,104881,100.0,180,0.6224284,True,False
534,105084,80.0,203,0.6216976000000001,True,False
535,105302,80.0,218,0.6209127999999999,True,False
536,105471,20.0,169,0.6203044,True,False
537,105658,100.0,187,0.6196311999999999,True,False
538,106164,170.0,506,0.6178096,True,False
539,106321,35.0,157,0.6172443999999999,True,False
540,106471,95.0,150,0.6167043999999999,True,False
541,106695,125.0,224,0.6158980000000001,True,False
542,107115,210.0,420,0.614386,True,False
543,107284,75.0,169,0.6137775999999999,True,False
544,107400,55.0,116,0.61336,True,False
545,107573,80.0,173,0.6127372,True,False
546,107777,125.0,204,0.6120028,True,False
547,107980,65.0,203,0.611272,True,False
548,108388,160.0,408,0.6098032,True,False
549,108531,60.0,143,0.6092884000000001,True,False
550,108720,80.0,189,0.608608,True,False
551,109141,180.0,421,0.6070924,True,False
552,109349,45.0,208,0.6063436,True,False
553,109515,20.0,166,0.605746,True,False
554,109659,10.0,144,0.6052276,True,False
555,109920,100.0,261,0.6042879999999999,True,False
556,110058,35.0,138,0.6037912,True,False
557,110329,100.0,271,0.6028156,True,False
558,110531,45.0,202,0.6020884,True,False
559,110888,350.0,357,0.6008032,True,False
560,111053,90.0,165,0.6002092,True,False
561,111198,20.0,145,0.5996872,True,False
562,111372,100.0,174,0.5990608,True,False
563,111546,125.0,174,0.5984343999999999,True,False
564,111676,15.0,130,0.5979664,True,False
565,111971,110.0,295,0.5969044,True,False
566,112160,110.0,189,0.5962240000000001,True,False
567,112334,35.0,174,0.5955976000000001,True,False
568,112482,5.0,148,0.5950648000000001,True,False
569,112718,95.0,236,0.5942152,True,False
570,113278,230.0,560,0.5921992,True,False
571,113461,80.0,183,0.5915404,True,False
572,113939,245.0,478,0.5898196,True,False
573,114096,75.0,157,0.5892544,True,False
574,114261,60.0,165,0.5886604,True,False
575,114766,210.0,505,0.5868424,True,False
576,114970,50.0,204,0.586108,True,False
577,115142,95.0,172,0.5854888,True,False
578,115311,80.0,169,0.5848804000000001,True,False
579,115503,80.0,192,0.5841892,True,False
580,115702,125.0,199,0.5834728,True,False
581,116098,210.0,396,0.5820472,True,False
582,116521,160.0,423,0.5805244,True,False
583,116829,135.0,308,0.5794155999999999,True,False
584,117097,105.0,268,0.5784507999999999,True,False
585,117291,90.0,194,0.5777523999999999,True,False
586,117498,85.0,207,0.5770071999999999,True,False
587,117870,155.0,372,0.575668,True,False
588,118153,155.0,283,0.5746492000000001,True,False
589,118308,55.0,155,0.5740912,True,False
590,118471,75.0,163,0.5735044,True,False
591,118853,110.0,382,0.5721292,True,False
592,119032,90.0,179,0.5714848,True,False
593,119589,215.0,557,0.5694796,True,False
594,119733,20.0,144,0.5689612,True,False
595,119950,125.0,217,0.5681799999999999,True,False
596,120141,80.0,191,0.5674924,True,False
597,120295,35.0,154,0.5669379999999999,True,False
598,120745,155.0,450,0.565318,True,False
599,120922,90.0,177,0.5646808,True,False
600,121063,30.0,141,0.5641731999999999,True,False
601,121261,110.0,198,0.5634604000000001,True,False
602,121476,55.0,215,0.5626864,True,False
603,121651,105.0,175,0.5620564,True,False
604,121834,55.0,183,0.5613976,True,False
605,122004,90.0,170,0.5607856,True,False
606,122214,125.0,210,0.5600296,True,False
607,122425,45.0,211,0.5592699999999999,True,False
608,122616,95.0,191,0.5585823999999999,True,False
609,123047,130.0,431,0.5570307999999999,True,False
610,123185,40.0,138,0.556534,True,False
611,123710,375.0,525,0.5546439999999999,True,False
612,124207,210.0,497,0.5528548,True,False
613,124385,100.0,178,0.552214,True,False
614,124589,150.0,204,0.5514796,True,False
615,124770,135.0,181,0.550828,True,False
616,125289,235.0,519,0.5489595999999999,True,False
617,125456,100.0,167,0.5483583999999999,True,False
618,125603,90.0,147,0.5478292,True,False
619,125797,100.0,194,0.5471308,True,False
620,125992,155.0,195,0.5464287999999999,True,False
621,126186,105.0,194,0.5457304000000001,True,False
622,126329,40.0,143,0.5452156,True,False
623,126515,35.0,186,0.544546,True,False
624,126719,80.0,204,0.5438116,True,False
625,126877,20.0,158,0.5432428,True,False
626,127046,120.0,169,0.5426344000000001,True,False
627,127213,110.0,167,0.5420332,True,False
628,127775,230.0,562,0.54001,True,False
629,128007,135.0,232,0.5391748,True,False
630,128417,135.0,410,0.5376988,True,False
631,128642,80.0,225,0.5368887999999999,True,False
632,128795,90.0,153,0.536338,True,False
633,128987,105.0,192,0.5356468000000001,True,False
634,129166,105.0,179,0.5350024,True,False
635,129342,90.0,176,0.5343688,True,False
636,129528,105.0,186,0.5336992,True,False
637,129715,110.0,187,0.533026,True,False
638,129898,55.0,183,0.5323671999999999,True,False
639,130049,70.0,151,0.5318236000000001,True,False
640,130488,385.0,439,0.5302432,True,False
641,130638,105.0,150,0.5297031999999999,True,False
642,130817,90.0,179,0.5290588,True,False
643,130903,0.0,86,0.5287492,True,False
644,131097,80.0,194,0.5280508,True,False
