episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
932,186773,15.0,130,0.32761720000000005,True,False
933,186937,70.0,164,0.32702680000000006,True,False
934,187048,0.0,111,0.3266272,True,False
935,187227,45.0,179,0.3259828,True,False
936,187419,80.0,192,0.3252916,True,False
937,187565,55.0,146,0.324766,True,False
938,187684,0.0,119,0.3243376,True,False
939,187862,80.0,178,0.3236968,True,False
940,188267,180.0,405,0.32223880000000005,True,False
941,188385,10.0,118,0.32181400000000004,True,False
942,188654,90.0,269,0.32084560000000006,True,False
943,188833,115.0,179,0.32020119999999996,True,False
944,189138,110.0,305,0.31910320000000003,True,False
945,189419,110.0,281,0.3180915999999999,True,False
946,189512,0.0,93,0.31775679999999995,True,False
947,189669,70.0,157,0.3171916,True,False
948,189882,85.0,213,0.31642479999999995,True,False
949,190276,180.0,394,0.3150064,True,False
950,190451,55.0,175,0.3143764,True,False
951,190969,210.0,518,0.3125116,True,False
952,191129,50.0,160,0.3119356,True,False
953,191433,130.0,304,0.31084120000000004,True,False
954,191643,65.0,210,0.31008519999999995,True,False
955,191843,45.0,200,0.3093651999999999,True,False
956,192123,130.0,280,0.3083572,True,False
957,192320,65.0,197,0.30764800000000003,True,False
958,192818,210.0,498,0.3058552,True,False
959,193070,85.0,252,0.304948,True,False
960,193488,155.0,418,0.3034432,True,False
961,193643,75.0,155,0.30288519999999997,True,False
962,193787,5.0,144,0.30236680000000005,True,False
963,193934,85.0,147,0.30183760000000004,True,False
964,194112,60.0,178,0.30119679999999993,True,False
965,194246,40.0,134,0.30071439999999994,True,False
966,194639,210.0,393,0.2992996,True,False
967,194839,105.0,200,0.29857959999999995,True,False
968,194996,30.0,157,0.2980144,True,False
969,195180,60.0,184,0.29735200000000006,True,False
970,195315,35.0,135,0.2968660000000001,True,False
971,195494,75.0,179,0.2962216,True,False
972,196104,220.0,610,0.2940256,True,False
973,196242,20.0,138,0.29352880000000003,True,False
974,196618,170.0,376,0.2921752000000001,True,False
975,196783,30.0,165,0.2915812,True,False
976,197142,140.0,359,0.2902887999999999,True,False
977,197284,75.0,142,0.2897776000000001,True,False
978,197700,355.0,416,0.28828,True,False
979,197892,90.0,192,0.2875888,True,False
980,198050,35.0,158,0.28701999999999994,True,False
981,198459,220.0,409,0.2855476,True,False
