episodio,paso_global,recompensa_real,pasos,epsilon,terminated,truncated
840,171972,130.0,387,0.38090079999999993,True,False
841,172114,50.0,142,0.3803896,True,False
842,172260,20.0,146,0.379864,True,False
843,172407,30.0,147,0.37933479999999997,True,False
844,172609,65.0,202,0.37860759999999993,True,False
845,172915,105.0,306,0.3775059999999999,True,False
846,173065,55.0,150,0.376966,True,False
847,173222,50.0,157,0.3764008,True,False
848,173359,30.0,137,0.3759075999999999,True,False
849,173440,0.0,81,0.37561599999999995,True,False
850,173716,80.0,276,0.3746223999999999,True,False
851,173899,100.0,183,0.37396359999999995,True,False
852,174303,180.0,404,0.3725092,True,False
853,174393,0.0,90,0.3721852,True,False
854,174591,110.0,198,0.37147240000000004,True,False
855,174749,80.0,158,0.3709036,True,False
856,175060,105.0,311,0.369784,True,False
857,175187,5.0,127,0.36932679999999996,True,False
858,175291,5.0,104,0.36895239999999996,True,False
859,175408,10.0,117,0.36853119999999995,True,False
860,175574,45.0,166,0.36793359999999997,True,False
861,175873,80.0,299,0.3668572,True,False
862,176022,35.0,149,0.3663207999999999,True,False
863,176119,0.0,97,0.36597159999999995,True,False
864,176257,30.0,138,0.3654748,True,False
865,176460,45.0,203,0.36474399999999996,True,False
866,176618,40.0,158,0.36417520000000003,True,False
867,176858,90.0,240,0.36331120000000006,True,False
868,177305,285.0,447,0.36170199999999997,True,False
869,177454,30.0,149,0.3611656,True,False
870,178142,375.0,688,0.35868880000000003,True,False
871,178291,55.0,149,0.3581523999999999,True,False
872,178380,0.0,89,0.35783199999999993,True,False
873,178528,50.0,148,0.35729920000000004,True,False
874,178641,5.0,113,0.3568924,True,False
875,179009,275.0,368,0.3555676,True,False
876,179189,55.0,180,0.3549196,True,False
877,179344,55.0,155,0.35436159999999994,True,False
878,179490,55.0,146,0.35383599999999993,True,False
879,179644,80.0,154,0.3532816,True,False
880,179853,55.0,209,0.3525292,True,False
881,180023,55.0,170,0.35191720000000004,True,False
882,180175,35.0,152,0.35136999999999996,True,False
